Column1,ARO_BUSSTO,BUSSTOP_EN,BUSSTOP_NM,BUS_NODE_I,GPS_LATI,GPS_LONG,ROUTE_NO
"1634","50200",Ojeong Police Box,오정육교,"8002250",36.357985999999997,127.416589999999999,"512"
"1635","50210",Ojeong-dong Police Box,오정육교,"8002249",36.357489999999999,127.416504000000003,"512"
"1636","20790",Motorcycle Street,오토바이거리,"8002252",36.322024999999996,127.429540000000003,"2, 513, 52, 604"
"1637","20800",Motorcycle Street,오토바이거리,"8002251",36.321606000000003,127.430109999999999,"2, 513, 52, 604"
"1638","46240",---,오토월드,"8007169",36.342590000000001,127.321240000000003,"3, 704"
"1639","13680",O2grande Apt,오투그란데아파트,"8001357",36.287143999999998,127.464775000000003,"108, 30, 501, 511, 512, 513, 514, 52, 620"
"1640","13690",O2grande Apt,오투그란데아파트,"8001358",36.287640000000003,127.464714000000001,"108, 501, 511, 512, 513, 514, 620"
"1641","62020",Okgak-ri,옥각리,"8005028",36.317590000000003,127.554053999999994,"607"
"1642","62030",Okgak-ri,옥각리,"8005027",36.316879999999998,127.554739999999995,"607"
"1643","20990",Okgyegyo(Bridge),옥계교,"8002253",36.297255999999997,127.455696000000003,"108, 501, 513, 620"
"1644","20970",Okgye-dong,옥계동,"8002255",36.298991999999998,127.454200000000000,"108, 501, 513, 620"
"1646","35350",---,옥녀봉네거리,"8007367",36.331989999999998,127.348810000000000,"203"
"1647","35360",---,옥녀봉네거리,"8007368",36.332363000000001,127.350960000000001,"203"
"1648","62150",Okcheon Culture Center,옥천교육청,"8005031",36.304034999999999,127.567869999999999,"607"
"1649","62190",Okcheon Starting Point,옥천기점,"8005029",36.307020000000001,127.563350000000000,"607"
"1650","62140",Okcheon Nonghyup bank,옥천농협앞,"8005030",36.300407000000000,127.567130000000006,"607"
"1651","62120",Okcheon Bus Corporation,옥천버스앞,"8005033",36.299639999999997,127.566339999999997,"607"
"1652","62130",Okcheon Bus Corporation,옥천버스앞,"8005032",36.299007000000003,127.566680000000005,"607"
"1653","62100",Okcheon Intercity Bus Terminal,옥천시외버스터미널,"8005035",36.306950000000001,127.564999999999998,"607"
"1654","62110",Okcheon Intercity Bus Terminal,옥천시외버스터미널,"8005034",36.306953000000000,127.565574999999995,"607"
"1655","62160",Okcheon Shopping Center,옥천종합상가,"8005036",36.301872000000003,127.568269999999998,"607"
"1656","62170",Okcheon Shopping Center,옥천종합상가,"8005037",36.302529999999997,127.568470000000005,"607"
"1657","62180",Okcheon Middle School,옥천중학교,"8005038",36.303795000000001,127.568600000000004,"607"
"1658","14660",---,온누리노인요양원,"8007358",36.286610000000003,127.451350000000005,"52"
"1659","14670",---,온누리노인요양원,"8007359",36.286560000000001,127.451400000000007,"52"
"1660","41220",Bongmyeong-dong Children`s Playground,온천1동주민센터,"8001777",36.352919999999997,127.338425000000001,"3"
"1662","45280",Oncheon 2(e)-dong Community Center,온천2동주민센터,"8005928",36.365158000000001,127.335160000000002,"1002, 101, 114, 116, 117, 119"
"1663","41350",Hanjin Officetel(Studio Apt.),온천교,"8002961",36.357757999999997,127.342600000000004,"1, 102, 106, 114, 115, 117, 48, 5, 655, 706"
"1664","41360",Hongin Hotel,온천교,"8002997",36.358110000000003,127.343419999999995,"1, 101, 102, 105, 106, 113, 114, 115, 117, 119, 121, 48, 5, 704, 706, 911, 912"
"1665","50790",Wa-dong Elementary School,와동초등학교,"8002258",36.396065000000000,127.422409999999999,"311, 611, 701, 703, 711, 74"
"1666","50810",Wa-dong Hyundai Apts.,와동현대아파트,"8002259",36.400826000000002,127.422950000000000,"2, 311, 611, 701, 703, 711, 74"
"1667","62310",Wajeong/Jagwat,와정.자괏,"8005211",36.388306000000000,127.538216000000006,"62"
"1668","62320",Wajeong/Jagwat,와정.자괏,"8005212",36.388379999999998,127.538200000000003,"62"
"1669","73840",Wangdaegogae,왕대고개,"8005962",36.263120000000001,127.278205999999997,"2002, 202, 43, 45, 47, 47-1"
"1670","73850",Wangdaegogae,왕대고개,"8005963",36.263393000000001,127.278205999999997,"2002, 202, 43, 45, 47, 47-1"
"1671","43830",Oesam 1(il)-tong,외삼1통,"8002260",36.398482999999999,127.310130000000001,"1002, 101, 116, 119, 655"
"1672","43840",Oesam Samgeori(Intersection),외삼삼거리,"8002264",36.399410000000003,127.310289999999995,"1002, 101, 116, 119, 655"
"1673","43900",Oesam Middle School,외삼중학교,"8005571",36.393990000000002,127.310860000000005,"116, 119"
"1674","43910",Oesam Middle School,외삼중학교,"8005570",36.394250000000000,127.311049999999994,"116, 119"
"1675","13120",Yogol,요골,"8002266",36.356900000000003,127.499399999999994,"63"
"1676","13130",Yogol,요골,"8002265",36.356994999999998,127.499610000000004,"62, 63"
"1677","40390",Yonggye 2(e)-dong,용계2통,"8002268",36.326942000000003,127.329819999999998,"11"
"1678","40400",Yonggye 2(e)-dong,용계2통,"8002267",36.326929999999997,127.329880000000003,"11"
"1679","45370",Yonggye 54-tong,용계54통,"8005929",36.324843999999999,127.334720000000004,"11"
"1680","45380",Yonggye 54-tong,용계54통,"8005932",36.324824999999997,127.334760000000003,"11"
"1681","41760",Yonggye-dong,용계동,"8002269",36.331539999999997,127.330160000000006,"11"
"1682","41770",Yonggye-dong,용계동,"8002270",36.331398000000000,127.330280000000002,"11"
"1683","40410",Yonggye-dong / Jeongsu Village,용계동접수마을,"8002272",36.329320000000003,127.330839999999995,"11"
"1684","40420",Yonggye-dong / Jeongsu Village,용계동접수마을,"8002271",36.329334000000003,127.330910000000003,"11"
"1686","21210",Yongdu-dong Community Center,용두동주민센터,"8002274",36.325026999999999,127.410759999999996,"603"
"1687","40280",Yongmeori,용머리,"8002275",36.316544000000000,127.314729999999997,"3, 704"
"1688","30970",Yongmun-dong Community Center,용문동행정복지센터,"8002278",36.337085999999999,127.394419999999997,"101, 107, 315, 318, 604, 618"
"1689","30950",Yongmun Station Exit 3,용문역3번출구,"8002276",36.337902000000000,127.392493999999999,"211, 316, 703, 916"
"1690","31160",Yongmun Station Exit 5,용문역5번출구,"8002279",36.339157000000000,127.392480000000006,"101, 107, 211, 315, 316, 318, 602, 604, 618, 703"
"1691","30990",Yongmun Station Exit 7,용문역7번출구,"8002277",36.339497000000001,127.395065000000002,"602, 916"
"1692","30980",Yongmun Station Exit 8,용문역8번출구,"8002280",36.337569999999999,127.394430000000000,"101, 107, 315, 318, 604, 618"
"1693","34110",Yongbawi,용바위,"8002283",36.231873000000000,127.346305999999998,"20, 22"
"1694","34120",Yongbawi,용바위,"8002284",36.232365000000001,127.346564999999998,"20, 22"
"1695","10890",Yongbangmaeul Apts,용방마을아파트,"8002286",36.326892999999998,127.450699999999998,"603, 611, 619, 62"
"1696","10900",Yongbangmaeul Apts,용방마을아파트,"8002289",36.327393000000001,127.450370000000007,"603, 611, 619, 62"
"1697","46280",---,용산고등학교,"8007189",36.422220000000003,127.397229999999993,"1, 705"
"1698","14680",---,용수골,"8007360",36.333827999999997,127.455535999999995,"608"
"1699","10920",Yongun High-rise Apts.,용운고층아파트,"8002307",36.328330000000001,127.453545000000005,"603, 611, 619, 62"
"1700","11110",Yongun International Swimming Pool,용운국제수영장,"8002298",36.324576999999998,127.465159999999997,"603, 608, 61-1, 61-2, 62, 66"
"1701","11120",Yongun International Swimming Pool,용운국제수영장,"8002297",36.324547000000003,127.465350000000001,"603, 608, 61-1, 61-2, 62, 66"
"1702","11060",Mori Village,용운도서관,"8001617",36.324986000000003,127.461929999999995,"603, 611, 619, 62"
"1703","11070",Mori Apt.,용운도서관,"8001618",36.324680000000001,127.462204000000000,"603, 611, 619, 62"
"1704","11020",Yongun Negeori(Intersectio),용운동주민센터,"8002296",36.327987999999998,127.460780000000000,"603, 611, 619, 62"
"1705","11050",Yongun-dong Community Center,용운동주민센터,"8002301",36.328330000000001,127.461783999999994,"603"
"1706","10950",Yongun Magellan Apts.,용운마젤란아파트,"8002305",36.337707999999999,127.457290000000000,"605, 608"
"1707","10980",Yongun Magellan Apts.,용운마젤란아파트,"8002304",36.338183999999998,127.457633999999999,"605, 608"
"1708","10940",Yongbangmaeul Apts.3,용운종합사회복지관,"8002287",36.327587000000001,127.453789999999998,"603, 611, 619, 62"
"1709","11040",Yongun-dong,용운초등학교,"8002299",36.326870000000000,127.461600000000004,"603, 611, 619, 62"
"1710","11730",Yongjeon Negeori(Intersection),용전네거리,"8002310",36.349921999999999,127.431970000000007,"102, 615, 802"
"1711","11760",Yongjeon Negeori(Intersection),용전네거리,"8002311",36.350033000000003,127.432469999999995,"102, 615, 802"
"1712","11750",Yongjeon-dong Community Center,용전동주민센터,"8002315",36.358024999999998,127.432490000000001,"102, 615, 802"
"1713","11800",Yongjeon-dong Community Center,용전동주민센터,"8002314",36.357227000000002,127.433009999999996,"615"
"1714","11770",Yongjeon-dong,용전초등학교입구,"8002313",36.355100000000000,127.432440000000000,"102, 615, 802"
"1715","11790",Yongjeon-dong,용전초등학교입구,"8002312",36.355015000000002,127.432929999999999,"102, 615, 802"
"1716","52920",Yongjeong Elementary School,용정초등학교,"8002318",36.452590000000001,127.434640000000002,"711"
"1717","52950",Yongjeong Elementary School,용정초등학교,"8002319",36.453426000000000,127.436019999999999,"71-1, 71-2, 72-1, 72-2, 73"
"1718","52960",Yongjeong Elementary School,용정초등학교,"8002320",36.453068000000002,127.434899999999999,"71-1, 71-2, 72-1, 72-2, 73"
"1719","33980",Yongchon 1(il)-tong,용촌1통,"8002322",36.249240000000000,127.322969999999998,"23"
"1720","33990",Yongchon 1(il)-tong,용촌1통,"8002321",36.249195000000000,127.323200000000000,"23"
"1721","34390",Yongchon 2(e)-tong,용촌2통,"8002324",36.248820000000002,127.312775000000002,"23"
"1722","34400",Yongchon 2(e)-tong,용촌2통,"8002323",36.248719999999999,127.312775000000002,"23"
"1723","33890",Yongchongyo(Bridge),용촌교,"8002326",36.247574000000000,127.315560000000005,"23"
"1724","33910",Yongchongyo(Bridge),용촌교,"8002325",36.247635000000002,127.315659999999994,"23"
"1725","34940",Yongchon-gyo(Bridge) Samgeori(Intersection),용촌교삼거리,"8003052",36.247210000000003,127.316680000000005,"23"
"1726","35490",---,용촌교삼거리,"8007391",36.247149999999998,127.316826000000006,"23"
"1727","34060",Yongtaeul,용태울,"8002285",36.235469999999999,127.342330000000004,"20, 22"
"1728","34070",Yongtaeul,용태울,"8001860",36.235455000000002,127.342415000000003,"20, 22"
"1730","30630",Public Procurement Service Negeori(Intersection),용화5길입구,"8002584",36.319363000000003,127.375850000000000,"312"
"1731","22500",Woonam Star One Apts.,우남스타원아파트,"8002329",36.293160000000000,127.382679999999993,"312, 313, 316, 34, 513"
"1732","22520",Woonam Star One Apts.,우남스타원아파트,"8002328",36.293278000000001,127.383125000000007,"312, 313, 316, 34, 513"
"1733","44690",Woori ETI,우리ETI,"8005535",36.430354999999999,127.395539999999997,"1"
"1734","34320",Umyeong 2(e)-gu,우명2구,"8002332",36.225333999999997,127.294430000000006,"24"
"1735","34330",Umyeong 2(e)-gu,우명2구,"8002331",36.225357000000002,127.294550000000001,"24"
"1736","35080",Umyeong-dong Gijeoksori,우명교,"8005893",36.227283000000000,127.302149999999997,"21, 24"
"1737","35090",Umyeong-dong Gijeoksori,우명교,"8005892",36.227345000000000,127.302574000000007,"21, 24"
"1738","34300",Umyeong-dong,우명동,"8002333",36.226140000000001,127.293685999999994,"24"
"1739","34310",Umyeong-dong,우명동,"8002334",36.226170000000003,127.293769999999995,"24"
"1740","35170",---,우명동낚시터,"8007255",36.228549999999998,127.293409999999994,"24"
"1741","35180",---,우명동낚시터,"8007256",36.228650000000002,127.293000000000006,"24"
"1742","34290",Umyeong-dong Terminal,우명동종점,"8002335",36.237530000000000,127.285613999999995,"24"
"1743","61010",Beopsu-ri,우무동리,"8005003",36.423023000000001,127.531450000000007,"63"
"1744","61020",Beopsu-ri,우무동리,"8005004",36.422997000000002,127.531610000000001,"63"
"1745","11240",Woosong College,우송고등학교,"8002344",36.333046000000003,127.445400000000006,"102, 103, 311, 605, 608"
"1746","11290",Woosong College,우송고등학교,"8002345",36.334449999999997,127.445849999999993,"102, 103, 311, 605, 608"
"1747","10910",Woosong University Entrance,우송대동캠퍼스,"8002341",36.333095999999998,127.453415000000007,"605, 608"
"1748","14280",Woosong University Entrance,우송대동캠퍼스,"8003051",36.332909999999998,127.453545000000005,"605, 608"
"1749","11300",Woosong University Samgeori(Intersection),우송대삼거리,"8002340",36.336013999999999,127.447180000000003,"102, 103, 311, 605, 608"
"1750","11310",Woosong Technical College,우송대학교서캠퍼스,"8002339",36.337547000000001,127.447739999999996,"102, 103, 311"
"1751","11340",Woosong University Entrance,우송어학센터,"8002343",36.339973000000001,127.448989999999995,"102, 103, 311"
"1752","11700",Uam Historic Park,우암사적공원,"8002346",36.346541999999999,127.455439999999996,"311"
"1753","11710",Uam Historic Park,우암사적공원,"8002347",36.346783000000002,127.456085000000002,"311"
"1754","42570",Research Institute of Space Communications,우주통신연구소,"8002348",36.377274000000000,127.342370000000003,"1, 117, 3, 704, 912"
"1755","74340",Ungok Village,운곡마을,"8005223",36.191142999999997,127.383385000000004,"34"
"1756","74350",Ungok Village,운곡마을,"8005222",36.191124000000002,127.383574999999993,"34"
"1757","41750",Credit Union Training Institute,운암네오미아/신협연수원,"8002142",36.358300000000000,127.303566000000004,"102, 103, 104, 11, 113, 117"
"1758","13660",Daejeon Driver`s License Agency,운전면허시험장,"8002349",36.291110000000003,127.462689999999995,"108, 31, 501, 511, 512, 513, 514, 52, 620"
"1759","13670",Driver`s License Test Center,운전면허시험장,"8002350",36.290543000000000,127.463089999999994,"108, 31, 501, 511, 512, 513, 514, 52, 620"
"1760","44610",Techno Valley,웅진에너지,"8005609",36.433219999999999,127.390334999999993,"1, 712"
"1761","44620",Techno Valley,웅진에너지,"8005608",36.433357000000001,127.390854000000004,"712"
"1762","40110",Wonnae-dong,원내동,"8002352",36.299892000000000,127.318569999999994,"1, 201, 211, 212, 216, 3, 41, 42, 43, 45, 46, 47, 47-1, 704"
"1763","40120",Wonnae-dong,원내동,"8002351",36.299770000000002,127.318979999999996,"1, 201, 211, 212, 216, 3, 41, 42, 43, 45, 46, 47, 47-1, 704"
"1764","40080",Wonnae Public Garage,원내동공영차고지,"8002355",36.292670000000001,127.318375000000003,"1, 114, 201, 203, 213, 216, 3, 704"
"1765","46340",Wonnae-dong Garage,원내동공영차고지,"8007263",36.292538000000000,127.318534999999997,"1, 114, 201, 203, 213, 216, 3, 704"
"1766","10020",Dong-gu District Office,원동네거리,"8001514",36.326290000000000,127.433509999999998,"33-1, 33-2, 52, 711, 802"
"1767","10070",Won-dong Negeori(Intersection),원동네거리,"8002357",36.327570000000001,127.434849999999997,"30, 311, 33-1, 33-2, 501, 511, 514, 52, 60, 603, 605, 606, 607, 612, 616, 62"
"1768","10080",Won-dong Negeori(Intersection),원동네거리,"8002356",36.325969999999998,127.435355999999999,"31, 313, 501, 511, 514, 60, 606, 607, 612, 62, 63, 802"
"1769","12870",Wonmasan,원마산,"8002360",36.386550000000000,127.480710000000002,"60, 61-1, 71-1"
"1770","12880",Wonmasan,원마산,"8002359",36.386429999999997,127.480829999999997,"60, 61-1, 71-1"
"1771","50540",Wonmyeong School,원명학교,"8002361",36.367634000000002,127.415760000000006,"316, 616"
"1772","50550",Wonmyeong School,원명학교,"8002362",36.367825000000003,127.415899999999993,"316, 616"
"1773","80480",Won-Buddhism,원불교유성교당,"8005660",36.350704000000000,127.331559999999996,"5"
"1774","82260",Won-Buddhism,원불교유성교당,"8005828",36.350709999999999,127.331760000000003,"5"
"1775","41910",Wonsinheung-dong,원신흥동,"8002364",36.338203000000000,127.349074999999999,"114, 3"
"1776","41920",Wonsinheung-dong,원신흥동,"8002363",36.337319999999998,127.349689999999995,"114, 3"
"1777","33540",Wonang Apts.,"원앙1,2단지","8002365",36.307994999999998,127.339079999999996,"114, 201, 45, 47"
"1778","33510",Wonang Jugong Apts.4,원앙4단지,"8005647",36.304546000000002,127.338359999999994,"114, 201, 213, 45, 47"
"1779","42860",Atomic Power Security Technology Institute,원자력안전기술원,"8001114",36.374493000000001,127.366960000000006,"604"
"1780","34360",Wonjeong-dong Terminal,원정1통마을회관,"8002366",36.257840000000002,127.301710000000000,"23"
"1781","35420",---,원정1통마을회관,"8007384",36.257899999999999,127.301800000000000,"23"
"1782","35430",---,원정동,"8007385",36.257030000000000,127.306495999999996,"23"
"1783","34580",Witjeongnim,원정림,"8002384",36.289658000000003,127.360954000000007,"27"
"1784","34590",Witjeongnim,원정림,"8002383",36.289786999999997,127.361130000000003,"27"
"1785","34370",Wonjeong Station,원정역,"8002367",36.253548000000002,127.304885999999996,"23"
"1786","34380",Wonjeong Station,원정역,"8002368",36.253684999999997,127.305015999999995,"23"
"1787","12820",Wonjusan/Yangjimal,원주산.양지말,"8002370",36.360709999999997,127.480270000000004,"60, 61-1, 61-2, 71-1"
